name,Tc
Pb1Mo5.1S4,14.51
Pb1.9Rh1,1.32
Pb1.2Mo6Se8,4.32
Pb1.16Ti2Se5.16,2.775
Pb1.14Ta2S5.14,3.3
Pb1.14S5.14Ta2,3.3
Pb1.14Nb3Se7.14,4.8
Pb1.14Nb2Se5.14,3.4
Pb1.14Nb1S3.14,2.72
Pb1.13Ta1S3.13,3.08
Pb1.12Nb2Se5.12,2.9
Pb1.044Sn0.116Ti2Se5.16,4.19
Pb1,6.4701
Pb0.9Zn0.1,7.12
Pb0.9Yb0.1Mo6Se8,12.3
Pb0.9Sn0.1,7.17
Pb0.9Sb0.1,6.28
Pb0.9Pt0.1Te2,1.65
Pb0.9Cu0.18Mo6S8,13.65
Pb0.99Tl0.01Te1,1.22
Pb0.99Tl0.005Na0.005Te1,1.61
Pb0.996Tl0.004Te1,0.061
Pb0.9922Tl0.0078Te1,0.51
Pb0.9904Sb0.0096,7.29
Pb0.98Cu0.036Mo6S8,14.8
Pb0.989Tl0.011Te1,1.16
Pb0.987Tl0.013Te1,1.32
Pb0.987Tl0.0125Na0.005Te1,1.87
Pb0.9875Tl0.0125Te1,1.35
Pb0.986Tl0.014Te1,1.38
Pb0.985Tl0.01In0.005Te1,0.954
Pb0.985Tl0.015Te1,1.4
Pb0.985Tl0.005Na0.01Te1,1.38
Pb0.9848Tl0.0152,7.135
Pb0.982Tl0.01In0.008Te1,0.818
Pb0.9769Sn0.0231,7.213
Pb0.975Tl0.0125Na0.0125Te1,1.71
Pb0.96Tl0.04,7.06
Pb0.95Tl0.05,3.5275
Pb0.95Tl0.025Bi0.025,7.214
Pb0.95Sn0.05,7.268
Pb0.95Sb0.05,7.83
Pb0.93Tl0.075,6.98
Pb0.92Mo6S7.5,13.98
Pb0.928Sn0.232Ti2Se5.16,4.53
Pb0.8Yb0.2Mo6Se8,12.2
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O8.35,77
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O8.28,74
Pb0.8Sr1Ba1.2Y0.7Ca0.3Cu3O7.59,40
Pb0.8Sr0.8Ba1.2Y0.7Ca0.3Cu3.2O8.3,75
Pb0.8Pt0.2,2.8
Pb0.89Tl0.11,6.88
Pb0.85Tl0.15,6.73
Pb0.812Sn0.348Ti2Se5.16,4.02
Pb0.7Yb0.3Mo6Se8,10.2
Pb0.7Hg0.3Sr4Cu2C1O10,68
Pb0.7Hg0.3Sr2Nd0.3Ca0.7Cu2O6.6,90
Pb0.7Eu0.3Mo6.35S8,12.3
Pb0.7Eu0.3Gd0.2Mo6S8,14.3
Pb0.79Tl0.21,6.43
Pb0.73Tl0.27,6.43
Pb0.6Yb0.4Mo6Se8,9.2
Pb0.6Tl0.4,5.8
Pb0.6Cu0.4Sr1La1Cu1O5.21,25.1
Pb0.6Cu0.4Sr1La1Cu1O5.19,25.1
Pb0.6Cu0.4Sr1La1Cu1O5.15,32
Pb0.6Cu0.4Sr1La1Cu1O5.12,35.9
Pb0.6Cu0.4Sr1La1Cu1O5.09,36.7
Pb0.6Cu0.4Sr1La1Cu1O5.06,37.8
Pb0.6Cu0.4Sr1La1Cu1O5.05,37.6
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.19,25
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.18,28
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.12,31
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.07,33.9
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.24,27.8
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18,31.6
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.06,37.6
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.29,25.2
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.28,28.1
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.11,34.8
Pb0.6Cu0.4Sr0.8La1.2Cu1O5.06,28.7
Pb0.696Sn0.464Ti2Se5.16,3.82
Pb0.5Yb0.5Mo6Se8,8.7
Pb0.5Sr2Y0.6Ca0.4Cu2.5O6.97,67
Pb0.5Sr2Ca1Cu2.5O6.8,115
Pb0.5Sr2Ca0.5Tm0.5Cu2.5O7,72
Pb0.5Sr2Ca0.5Sm0.5Cu2.5O7,62
Pb0.5Sr2Ca0.5Nd0.5Cu2.5O7,60
Pb0.5Sr2Ca0.5Ho0.5Cu2.5O7,67.9
Pb0.5Sr2Ca0.5Gd0.5Cu2.5O7,60
Pb0.5Sr2Ca0.5Eu0.5Cu2.5O7,60
Pb0.5Sr2Ca0.5Er0.5Cu2.5O7,70
Pb0.5Sr2Ca0.5Dy0.5Cu2.5O7,65.9
Pb0.5Sr1.8Ba0.2Y0.85Ca0.15Cu2.5O6.98,25
Pb0.5Sr1.75Nd0.25Eu1.5Ce0.5Cu2.5O9,32
Pb0.5Cu0.5Sr1La1Cu1O5.19,24.1
Pb0.5Cu0.5Sr1La1Cu1O5.15,28
Pb0.5Cu0.5Sr1La1Cu1O5.1,31.9
Pb0.5Cu0.5Sr1La1Cu1O5.05,36.7
Pb0.5Cu0.5Sr1La1Cu1O5.03,36.7
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.22,24.9
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.16,28.1
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.08,37.7
Pb0.5Cu0.5Sr0.9La1.1Cu1O5.02,38.5
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.25,25.2
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.16,28
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.1,34.9
Pb0.5Cu0.5Sr0.8La1.2Cu1O5.01,38.7
Pb0.5Cd0.5Sr2Tb0.6Ca0.4Cu2O7,19
Pb0.5Cd0.5Sr2Tb0.5Ca0.5Cu2O7,19
Pb0.5Cd0.5Sr1.6Ba0.4Ca0.5Y0.5Cu2O7,36
Pb0.5Cd0.5Sr1.5Ba0.5Ca0.5Y0.5Cu2O7,49
Pb0.5Ca1Sr2Y0.5Cu2O7,62
Pb0.5Ca1Sr2Y0.5Cu2O6.97,55
Pb0.5Ca1Sr2Y0.5Cu2O6.95,50
Pb0.5Ca1Sr2Y0.5Cu2O6.93,30
Pb0.58Sn0.58Ti2Se5.16,3.6
Pb0.57Sn0.43,7.45
Pb0.52Tl0.48,5.54
Pb0.4Yb0.6Mo6Se8,7.9
Pb0.4Tl0.6,4.67
Pb0.4Sn0.4In0.2Te1,4.12
Pb0.445Sn0.445In0.13Te1,3.2
Pb0.43Sn0.43In0.16Te1,4.17
Pb0.42Sn0.42In0.16Te1,3.805
Pb0.3Yb0.7Mo6Se8,7.1
Pb0.38Sn0.57In0.05Te1,0.68
Pb0.36Sn0.64,7.75
Pb0.35Tl0.65,3.8
Pb0.35Sn0.53In0.12Te1,3.5
Pb0.35Sn0.35In0.3Te1,4.8
Pb0.352Sn0.528In0.12Te1,3.6
Pb0.3325Sn0.6175In0.05Te1,1.61
Pb0.32Sn0.48In0.2Te1,4.19
Pb0.2Yb0.8Mo6Se8,6.7
Pb0.28Sn0.72,7.05
Pb0.252Sn0.588In0.16Te1,3.92
Pb0.2375Sn0.7125In0.05Te1,2.66
Pb0.1Yb0.9Mo6Se8,6.3
Pb0.19Sn0.76In0.05Te1,2.76
Pb0.196Sn0.784In0.02Te1,1.68
Pb0.18Sn0.74In0.08Te1,2.85
Pb0.184Sn0.736In0.08Te1,2.84
Pb0.16Sn0.64In0.2Te1,3.31
Pb0.06Tl0.94,2.7
Pb0.01Sn0.99,3.752
Pa1,0.61
Pa0.75Zr0.25,1.54
P4W14O50,0.39
P3Sn4,1.24
P3Pd7,0.85
P1Zr3,4.5
P1W3,2.76
P1Sn1,2
P1Rh2,0.65
P1Rh1,1.22
P1Pd3,0.35
P1Pb1,7.8
P1,6.728571429
P0.95Zr1,4.6
P0.3Si0.7V3,14.75
P0.2Si0.8V3,16.6
Os8.33Re91.67,1.876
Os3Th7,1.51
Os2Zr1,2.95
Os2Y1,4.7
Os2Sc1,4.6
Os2.76Re97.24,1.844
Os1W3,3
Os1Ti1,0.46
Os1Ta1,1.95
Os1Re1Y1,2
Os10,0.478
Os1,0.650333333
Os0.9Ru0.1,0.584
Os0.97Rh0.03,0.09
Os0.89Re0.11,0.7
Os0.81Re0.19,0.73
Os0.7Re0.3,0.8
Os0.74W0.26,4.4
Os0.666Ru0.334,0.569
Os0.5V0.5,5.15
Os0.56Re0.44,0.94
Os0.55V0.45,5.04
Os0.432Re0.568,1.18
Os0.3Re0.7,1.54
Os0.362Re0.638,1.35
Os0.34W0.66,3.81
Os0.333Ru0.667,0.47
Os0.32Rh0.68,0.0376
Os0.25W0.75,3.02
Os0.232Re0.768,1.67
Os0.1Zr0.9,5.17
Os0.1W0.9,1.5
Os0.15W0.85,2.2
Os0.115Re0.885,1.79
Os0.113Re0.887,1.79
Os0.084Re0.916,1.88
Os0.07Zr0.93,5.66
Os0.075W0.925,0.9
Os0.06Zr0.94,5.65
Os0.06Re0.94,1.93
Os0.065Re0.935,1.92
Os0.05Zr0.95,5.38
Os0.05Rh0.04Ti0.91,3.5
Os0.058Re0.942,1.93
Os0.046Re0.954,1.92
Os0.02Re0.98,1.807
Os0.0275Re0.9725,1.84
Os0.025Zr0.975,2.97
Os0.01Zr0.99,1.52
Os0.006Re0.994,1.76
Os0.002Re0.998,1.71
Os0.001Re0.999,1.71
O3Tl0.03W1,2.07
O3Sr1Ti1,0.213333333
O3Sr0.08W1,3
O3Rb0.33W1,7.7
O3Rb0.27W1,1.98
O2,0.65
O1W3,1.675
O1V3Zr3,7.5
O1Ti1,0.72
O1Sn1,3.81
O1Re1Ti1,5.74
O1.07Ti1,1
O1.06Ti1,0.54
O0.95Ti1,0.8
O0.92Ti1,0.72
O0.91Ti1,0.7
O0.86Ti1,0.47
O0.14Rh0.287Ti0.573,3.37
O0.105Rh0.285Zr0.61,11.8
O0.105Pd0.285Zr0.61,2.09
O0.03V0.97,2.4
Np1Pd5Al2,4.95
Ni45Zr55,2
Ni40Zr60,2.31
Ni3Th7,1.975
Ni36.5Zr63.5,2.44
Ni33Zr67,2.6
Ni31Zr69,2.44
Ni30Zr70,2.58
Ni2Zr1Ga1,2.87
Ni2Zr1Al1,0.69
Ni2Zr0.85Nb0.15Ga1,2.4
Ni2Zr0.7Nb0.3Ga1,2.3
Ni2Zr0.5Nb0.5Ga1,2
Ni2P2Sr4Sc2O6,3.525
Ni2Nb1Sn1,3.15
Ni2Nb1Ga1,1.54
Ni2Nb1Al1,1.075
Ni2Hf1Ga1,1.12
Ni2Hf1Al1,0.37
Ni2As2Sr4Sc2O6,2.75
Ni29Zr71,2.78
Ni27Zr73,3.1
Ni25Th75,3.7
Ni24Zr76,3.115
Ni22Zr78,3.47
Ni21Zr79,3.06
Ni20Zr80,3.47
Ni2.5Cu1.5Zr8,1.09
Ni1Zr3,3.35
Ni1Zr2,1.981666667
Ni1U6,0.54
Ni1Ta2,0.9
Ni1Sm1,1.6
Ni19.75Zr79Mn1.25,1.92
Ni19.5Zr78Mn2.5,1.41
Ni18Zr82,2.98
Ni17Zr83,3
Ni16Zr84,3.06
Ni14.3U85.7,0.53
Ni0.5V0.16Zr0.34,0.43
Ni0.3Th0.7,1.98
Ni0.22V0.78,0.35
Ni0.1Zr0.9,1.5
Ni0.1Pd0.9Te2,1.3
Ni0.08Ru0.92,0.2
Ni0.06Ta1S2,1.9
Ni0.05Zr1Te3,3.1
Ni0.05Ta1S2,2.6775
Ni0.05Rh0.04Ti0.91,3.5
Ni0.05Pd0.95Te2,1.4
Ni0.04Ta1S2,4.095
Ni0.03V0.97,2.11
Ni0.031Ru0.969,0.36
Ni0.02V0.98,3.29
Ni0.02Ta1Se2,2.5
Ni0.02Ta1S2,3.325
Ni0.011V0.989,3.82
Ni0.007Ru0.993,0.44
Nd2Tl2Sr2Cu3O11,44
Nd2Cu1FO4,22
Nd2Cu1F0.5O4,18
Nd2Cu1F0.4O4,23
Nd2Cu1F0.3O4,19
Nd2Cu1F0.2O4,13
Nd2Cu1F0.24O3.76,27
Nd2Cu1F0.22O3.78,24.5
Nd2Cu1F0.1O4,6
Nd2Ba4Cu7O15.38,35
Nd2Ba4Cu7O14.525,66
Nd2.1Cu1O4,30.35
Nd1Rh6B6,5.4
Nd1Rh4B4,5.323333333
Nd1Pt4Ge12,0.7
Nd1Pt2.1B2.4C1.2,2.91
Nd1Pt1.5Au0.6B2C1,1.6
Nd1Ni0.89Bi2,4.1
Nd1Ni0.72Bi2.14,4.2
Nd1Mo6S8,3.5
Nd1Fe1P1O1,3.465
Nd1Fe1P1F0.1O0.9,2.9
Nd1Fe1As1O0.9,46.9
Nd1Fe1As1O0.85,51.45
Nd1Fe1As1O0.7,53.7
Nd1Fe1As1O0.6,53.5
Nd1Fe1As1O0.2,54
Nd1Fe1As1F0.3O0.7,46
Nd1Fe1As1F0.2O0.8,32.6
Nd1Fe1As1F0.1O0.9,50.525
Nd1Fe1As1F0.18O0.82,49.66666667
Nd1Fe1As1F0.175O0.825,53
Nd1Fe1As1F0.16O0.84,46
Nd1Fe1As1F0.12O0.88,50
Nd1Fe1As1F0.11O0.89,49.05
Nd1Fe1As1F0.08O0.92,35
Nd1Fe1As1F0.06O0.94,47.5
Nd1Fe1As0.8P0.2F0.1O0.9,34.1
Nd1Fe1As0.7P0.3F0.1O0.9,29.5
Nd1Fe1As0.6P0.4F0.1O0.9,28
Nd1Fe1As0.5P0.5F0.1O0.9,25.2
Nd1Fe1As0.4P0.6F0.1O0.9,22.6
Nd1Fe1As0.2P0.8F0.1O0.9,6.98
Nd1Fe0.9Ru0.1As1F0.11O0.89,38.7
Nd1Fe0.9Rh0.1As1O1,15.8
Nd1Fe0.9Co0.1As1F0.11O0.89,9
Nd1Fe0.99Mn0.01As1F0.11O0.89,38
Nd1Fe0.98Ru0.02As1F0.11O0.89,46.6
Nd1Fe0.98Mn0.02As1F0.11O0.89,27.1
Nd1Fe0.98Co0.02As1F0.11O0.89,40.1
Nd1Fe0.97Mn0.03As1F0.11O0.89,11.9
Nd1Fe0.95Rh0.05As1O1,7.1
Nd1Fe0.95Co0.05As1F0.11O0.89,30.1
Nd1Fe0.8Ru0.2As1F0.11O0.89,22.1
Nd1Fe0.8Rh0.2As1O1,10
Nd1Fe0.85Ru0.15As1F0.11O0.89,34
Nd1Fe0.85Rh0.15As1O1,14.7
Nd1Fe0.7Ru0.3As1F0.11O0.89,21.3
Nd1Fe0.5Ru0.5As1F0.11O0.89,14.1
Nd1F0.7Bi1S2O0.7,4.78
Nd1F0.5Bi1S2O0.5,4.656666667
Nd1F0.5Bi0.84S2O0.5,4.5
Nd1F0.3Bi1S2O0.7,4.11
Nd1Bi1S2F0.9O0.62,5.44
Nd1Bi1S2F0.7O0.63,5.24
Nd1Bi1S2F0.7O0.3,4.5
Nd1Bi1S2F0.6O0.4,4.35
Nd1Bi1S2F0.5O0.5,4.583333333
Nd1Bi1S2F0.4O0.6,5.25
Nd1Bi1S2F0.3O0.74,3.51
Nd1Bi1S2F0.3O0.7,4.64
Nd1Bi1S2F0.2O0.8,5.12
Nd1Bi1S2F0.29O0.71,5.2
Nd1Bi1S2F0.1O0.9,4.24
Nd1Bi0.9Pb0.1S2F0.3O0.7,4.83
Nd1Bi0.99Pb0.01S2F0.3O0.7,4.85
Nd1Bi0.98Pb0.02S2F0.3O0.7,5.17
Nd1Bi0.97Pb0.03S2F0.3O0.7,5.37
Nd1Bi0.96Pb0.04S2F0.3O0.7,5.35
Nd1Bi0.94Pb0.06S2F0.3O0.7,5.56
Nd1Ba2Cu3S1O6,69
Nd1Ba2Cu3S1O5,56
Nd1Ba2Cu3O7.16,95.3
Nd1Ba2Cu3O7.04,82.5
Nd1Ba2Cu3O6.98,91
Nd1Ba2Cu3O6.95,89
Nd1Ba2Cu3O6.94,90
Nd1Ba2Cu3O6.93,91.5
Nd1Ba2Cu3O6.86,78.6
Nd1Ba2Cu3O6.85,67.4
Nd1Ba2Cu3O6.84,93
Nd1Ba2Cu3O6.82,95
Nd1Ba2Cu3O6.81,91.7
Nd1Ba2Cu3O6.78,63
Nd1Ba2Cu3O6.76,94
Nd1Ba2Cu3O6.75,52.8
Nd1Ba2Cu3O6.67,29
Nd1Ba2Cu3O6.65,34.3
Nd1Ba2Cu3O6.6,14
Nd1Ba2Cu3O6.23,60.5
Nd1Ba2Cu3O6.09,90.5
Nd1Ba2Cu2.9Ga0.1O6.61,38
Nd1Ba2Cu2.95Ga0.05O6.59,53
Nd1Ba2Cu2.85Ga0.15O6.62,23
Nd1Ba1Sr1Cu3O7.02,49.9
Nd1Ba1Sr1Cu3O6.94,74
Nd1Ba1Sr1Cu3O6.92,64
Nd1Ba1Ca1Cu3O7,35
Nd1Ba1.8Sr0.2Cu3O6.96,91.1
Nd1Ba1.8Sr0.2Cu3O6.927,82
Nd1Ba1.8Ca0.2Cu3O6.866,73
Nd1Ba1.7La0.3O6.77,57.5
Nd1Ba1.6Sr0.4Cu3O6.94,86
Nd1Ba1.6Sr0.4Cu3O6.721,78.5
Nd1Ba1.6Ca0.4Cu3O6.828,65
Nd1Ba1.4Sr0.6Cu3O6.94,75
Nd1Ba1.2Sr0.8Cu3O6.97,66.9
Nd1.8Pr0.2Ba4Cu7O14.587,56
Nd1.8Cu1O4,31.3
Nd1.86Ce0.14Cu1O4,22.9
Nd1.86Ce0.14Cu1O3.96,21.3
Nd1.85Y0.15Cu1O4,21
Nd1.85Th0.15Cu1O4,22.5
Nd1.85Th0.15Cu1O3.98,17
Nd1.85Ce0.15Cu1O4.037,9.1
Nd1.85Ce0.15Cu1O4.034,18.1
Nd1.85Ce0.15Cu1O4.03,19.3
Nd1.85Ce0.15Cu1O4.028,21.1
Nd1.85Ce0.15Cu1O4.026,21.1
Nd1.85Ce0.15Cu1O4.014,25
Nd1.85Ce0.15Cu1O4,21.2325
Nd1.85Ce0.15Cu1O3.971,21.6
Nd1.85Ce0.15Cu1O3.97,20
Nd1.85Ce0.15Cu1O3.95,22.1
Nd1.85Ce0.15Cu1O3.93,24
Nd1.85Ce0.15Cu0.99Zn0.01O4,15.3
Nd1.85Ce0.15Cu0.99Fe0.01O4,13
Nd1.85Ce0.15Cu0.999Ni0.001O4,19.75
Nd1.85Ce0.15Cu0.999Co0.001O4,15.5
Nd1.85Ce0.15Cu0.998Ni0.002O4,17.3
Nd1.85Ce0.15Cu0.998Fe0.002O4,19.5
Nd1.85Ce0.15Cu0.998Co0.002O4,15.45
Nd1.85Ce0.15Cu0.997Ni0.003O4,15.65
Nd1.85Ce0.15Cu0.996Zn0.004O4,18.1
Nd1.85Ce0.15Cu0.996Ni0.004O4,13.5
Nd1.85Ce0.15Cu0.996Co0.004O4,10.4
Nd1.85Ce0.15Cu0.995Zn0.005O4,18
Nd1.85Ce0.15Cu0.995Ni0.005O4,11.6
Nd1.85Ce0.15Cu0.995Mn0.005O4,22.1
Nd1.85Ce0.15Cu0.995Fe0.005O4,16.5
Nd1.85Ce0.15Cu0.995Co0.005O4,7.3
Nd1.85Ce0.15Cu0.994Ni0.006O4,8.4
Nd1.85Ce0.15Cu0.994Co0.006O4,2.15
Nd1.85Ce0.15Cu0.993Ni0.007O4,6.366666667
Nd1.85Ce0.15Cu0.98Zn0.02O4,10.85
Nd1.85Ce0.15Cu0.98Mn0.02O4,21.1
Nd1.85Ce0.15Cu0.987Zn0.013O4,14.5
Nd1.85Ce0.15Cu0.985Zn0.015O4,14
Nd1.85Ce0.15Cu0.985Fe0.015O4,6.5
Nd1.85Ce0.15Cu0.97Zn0.03O4,11
Nd1.85Ce0.15Cu0.975Zn0.025O4,12
Nd1.85Ce0.15Cu0.96Zn0.04O4,9.5
Nd1.85Ce0.15Cu0.96Mn0.04O4,21
Nd1.85Ce0.15Cu0.95Zn0.05O4,8
Nd1.85Ce0.15Cu0.91Mn0.09O4,17.9
Nd1.84Ce0.16Cu1O3.96,16.1
Nd1.847Ce0.153Cu1O4,22.5
Nd1.83Ce0.17Cu1O4,12.8
Nd1.8315Y0.0185Ce0.15Cu1O4,20
Nd1.7Cu1O4,30.7
Nd1.7945Y0.0555Ce0.15Cu1O4,19
Nd1.75Y0.1Ce0.15Cu1O4,21
Nd1.75Sm0.1Ce0.15Cu1O3.972,22.2
Nd1.75La0.1Ce0.15Cu1O4,20
Nd1.7575Y0.0925Ce0.15Cu1O4,18
Nd1.72Ta3.28S2,4.3
Nd1.6Pr0.4Ba4Cu7O14.603,48
Nd1.665Y0.185Ce0.15Cu1O4,16
Nd1.665Tb0.185Ce0.15Cu1O4,13.5
Nd1.665Gd0.185Ce0.15Cu1O4,19
Nd1.65Y0.2Ce0.15Cu1O4,17.3
Nd1.65Sm0.2Ce0.15Cu1O3.971,21.6
Nd1.65La0.2Ce0.15Cu1O4,21.2
Nd1.5Ce0.5Sr2Ta1Cu2O10,25
Nd1.5Ce0.5Sr2Nb1Cu2O10,28
Nd1.5Ce0.5Sr2Cu2Nb1O10,22.1
Nd1.5Ba1.5Cu3O7.14,20
Nd1.5Ba1.5Cu3O7.12,15.4
Nd1.5725Y0.2775Ce0.15Cu1O4,10.5
Nd1.55Sm0.3Ce0.15Cu1O3.972,21.8
Nd1.55La0.3Th0.15Cu1O4,22
Nd1.55La0.3Ce0.15Cu1O4,23.35
Nd1.4Pr0.6Ba4Cu7O14.541,41
Nd1.4Cu1O4,27.85
Nd1.4Ba1.6Cu3O7.09,38
Nd1.48Tb0.38Ce0.15Cu1O4,8
Nd1.48Gd0.37Ce0.15Cu1O4,18
Nd1.45Ba1.55Cu3O7.08,26.5
Nd1.3Ba1.7Cu3O7.14,32
Nd1.3Ba1.7Cu3O7,69
Nd1.3Ba1.7Cu3O6.987,33
Nd1.3Ba1.5Sr0.2Cu3O6.917,36
Nd1.3Ba1.5Ca0.2Cu3O6.952,36
Nd1.3Ba1.3Sr0.4O6.828,35
Nd1.3Ba1.3Ca0.4Cu3O6.912,13
Nd1.35La0.5Ce0.15Cu1O4,19.1
Nd1.35Ba1.65Cu3O7.02,35.9
Nd1.32Sr0.41Ce0.27Cu1O4,24
Nd1.2Ba1.8Cu3O7.1,43.5
Nd1.2Ba1.8Cu3O6.96,80
Nd1.2Ba1.8Cu3O6.954,50
Nd1.2Ba1.8Cu3O6.91,47.6
Nd1.2Ba1.6Sr0.2Cu3O6.885,45
Nd1.2Ba1.6Ca0.2Cu3O6.929,51
Nd1.2Ba1.4Sr0.4Cu3O6.789,41
Nd1.2Ba1.4Sr0.4Cu3O6.731,65
Nd1.2Ba1.4Ca0.4Cu3O6.888,40
Nd1.295Gd0.555Ce0.15Cu1O4,17
Nd1.25La0.6Th0.15Cu1O4,18
Nd1.25La0.6Ce0.15Cu1O4,23
Nd1.25Ba1.75Cu3O6.99,52.7
Nd1.1Ba1.9Cu3O7.05,65.5
Nd1.1Ba1.9Cu3O6.96,87.6
Nd1.1Ba1.9Cu3O6.935,76
Nd1.1Ba1.9Cu3O6.9,92
Nd1.1Ba1.7Sr0.2Cu3O6.858,70
Nd1.1Ba1.7Ca0.2Cu3O6.894,65
Nd1.1Ba1.5Ca0.4Cu3O6.864,54
Nd1.15La0.7Ce0.15Cu1O4,19
Nd1.15Ba1.85Cu3O6.96,76.8
Nd1.11Gd0.74Ce0.15Cu1O4,15
Nd1.08Ba1.92Cu3O6.17,77.5
Nd0.9Pr0.1Ba2Cu3O6.85,48.3
Nd0.9Pr0.1Ba2Cu3O6.75,35.9
Nd0.9Pr0.1Ba2Cu3O6.65,16.8
Nd0.9Pr0.1Ba1Ca1Cu3O7,35
Nd0.9Ca0.1Ba2Cu3O6.63,84.5
Nd0.9Ca0.1Ba1Sr1Cu3O6.85,71
Nd0.9Ca0.1Ba0.6La0.4Cu3O6.7,54.5
Nd0.9Ca0.05Pr0.05Ba2Cu3O6.95,81.4
Nd0.9Ba1.7Sr0.4Cu3O6.666,82
Nd0.9Ba1.7Ca0.4Cu3O6.801,72
Nd0.97Pr0.03Ba2Cu3O7,85.1
Nd0.95Pr0.05Ba2Cu3O6.85,57.2
Nd0.95Pr0.05Ba2Cu3O6.75,45.8
Nd0.95Pr0.05Ba2Cu3O6.65,26.7
Nd0.95Pr0.05Ba2Cu3O6.6,4.1
Nd0.95La0.9Th0.15Cu1O4,16
Nd0.95La0.9Ce0.15Cu1O4,20.2
Nd0.95Ca0.025Pr0.025Ba2Cu3O6.95,86.1
Nd0.92Pr0.08Ba2Cu3O7,68.2
Nd0.925Gd0.925Ce0.15Cu1O4,13
Nd0.8Th0.2Fe1As1O1,43
Nd0.8Sr0.2Fe1As1O1,13.5
Nd0.8Sm0.2F0.3Bi1S2O0.7,4.745
Nd0.8Sm0.2F0.3Bi1S2O0.5,5.2
Nd0.8Sm0.2Bi1S2F0.7O0.3,4.65
Nd0.8Sm0.2Bi1S2F0.5O0.5,5.11
Nd0.8Sm0.2Bi1S2F0.3O0.7,4.9
Nd0.8Pr0.2Ba2Cu3O7,31.4
Nd0.8Pr0.2Ba2Cu3O6.85,30.2
Nd0.8Pr0.2Ba2Cu3O6.81,50
Nd0.8Pr0.2Ba2Cu3O6.75,9.8
Nd0.8Ca0.2Ba1Sr1Cu3O6.78,77
Nd0.8Ca0.2Ba0.6La0.4Cu3O6.72,72
Nd0.8Ca0.1Pr0.1Ba2Cu3O7.02,70.8
Nd0.8Ba0.2Fe1As1F0.4O0.6,50.03
Nd0.85Pr0.15Ba2Cu3O7,40.7
Nd0.85Pr0.15Ba2Cu3O6.85,41.3
Nd0.85Pr0.15Ba2Cu3O6.75,21.6
Nd0.85La1Th0.15Cu1O4,16
Nd0.85La1Ce0.15Cu1O4,15
Nd0.7Pr0.3Ba2Cu3O7,5.6
Nd0.7Pr0.3Ba1Sr1Cu3O6.87,34
Nd0.7Ca0.3Ba0.6La0.4Cu3O6.79,75
Nd0.75Pr0.25Ba2Cu3O6.96,11.7
Nd0.75Pr0.25Ba2Cu3O6.85,9.2
Nd0.75Pr0.25Ba1Ca1Cu3O7,26
Nd0.74Gd1.11Ce0.15Cu1O4,12
Nd0.6Sm0.4F0.3Bi1S2O0.7,5.21
Nd0.6Sm0.4F0.3Bi1S2O0.5,5.52
Nd0.6Sm0.4Bi1S2F0.7O0.3,4.58
Nd0.6Sm0.4Bi1S2F0.5O0.5,5.32
Nd0.6Sm0.4Bi1S2F0.3O0.7,5.19
Nd0.6Ca0.4Ba0.6La0.4Cu3O6.83,84
Nd0.65Pr0.35Ba1Ca1Cu3O7,10
Nd0.65La1.2Ce0.15Cu1O4,5.8
Nd0.5Ca0.5Ba0.6La0.4Cu3O6.77,80.5
Nd0.4Sm0.6F0.3Bi1S2O0.7,4.66
Nd0.4Sm0.6Bi1S2F0.5O0.5,5.51
Nd0.4Sm0.6Bi1S2F0.3O0.7,5.38
Nd0.4Ce0.85Co1In5,1.42
Nd0.4Ce0.83Co1In5,0.74
Nd0.4Ce0.6Co1In5,0.87
Nd0.4Ca0.6Ba0.6La0.4Cu3O6.71,78.5
Nd0.2Sm0.8F0.3Bi1S2O0.7,5.58
Nd0.2Sm0.8Bi1S2F0.3O0.7,5.58
Nd0.1La1.7Sr0.2Cu1O4,35
NbSn3,18
Nb99.976O0.024,9.23
Nb99.861O0.139,9.03
Nb99.445O0.555,8.5
Nb99.078O0.922,8.1
Nb98O2,7.33
Nb98.68O1.32,7.85
Nb96.5O3.5,6.13
Nb82Si18,4.4
Nb81Si19,4.35
Nb80Si20,4.23
Nb80Si16Ge4,4.7
Nb80Si16C4,4.5
Nb80Si16B4,4.7
Nb80Ga19Mn1,11.2
Nb80Ga19Fe1,15
Nb80Ga19Co1,13.7
Nb80Ga19.7Fe0.03,17.3
